# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415218528;4194.13;17684.47;45321.37;0.00;12186.47;0.00;0.00;0.00;0.00
axle;60;1415218588;4390.40;6873.07;20074.93;0.00;4539.90;0.00;0.00;0.00;0.00
axle;60;1415218648;4079.00;14714.87;89020.50;0.00;8800.98;0.00;0.00;0.00;0.00
axle;60;1415218708;4096.00;9466.73;40412.55;0.00;11608.12;0.00;0.00;0.00;0.00
axle;60;1415218768;4548.27;18926.87;28875.98;0.00;24945.87;0.00;0.00;0.00;0.00
axle;60;1415218828;4768.00;4176.13;36820.32;0.00;11265.10;0.00;0.00;0.00;0.00
axle;60;1415218888;4802.20;4468.40;31334.62;0.00;10908.08;0.00;0.00;0.00;0.00
axle;60;1415218948;4729.60;3797.40;63763.52;0.00;15108.92;0.00;0.00;0.00;0.00
axle;60;1415219008;4787.20;3523.80;22472.63;0.00;5572.47;0.00;0.00;0.00;0.00
axle;60;1415219068;4716.87;3801.53;57025.93;0.00;7718.28;0.00;0.00;0.00;0.00
axle;60;1415219128;4808.53;3241.80;43686.95;0.00;5624.77;0.00;0.00;0.00;0.00
axle;60;1415219188;4718.15;4254.62;63433.18;0.00;11536.78;0.00;0.00;0.00;0.00
